(137, 213)
(146, 213)
(160, 216)
(187, 219)
(219, 222)
(267, 225)
(292, 225)
(332, 225)
(366, 225)
(401, 225)
(424, 216)
(430, 214)
(428, 225)
(424, 244)
(412, 261)
(420, 252)
(421, 266)
(404, 284)
(420, 271)
(418, 277)
(413, 285)
(404, 295)
(389, 308)
(369, 321)
(333, 333)
(314, 323)
(305, 316)
(292, 311)
(257, 333)
(246, 333)
(166, 297)
(147, 274)
(148, 255)
(170, 272)
(146, 253)
(144, 236)
(142, 226)
(137, 212)
